250000	310.581
252800	318.23
255600	325.262
258400	328.777
261200	334.88
264000	343.896
266800	349.95
269600	354.376
272400	363.026
275200	372.464
278000	377.868
280800	384.57
283600	395.454
286400	404.629
289200	410.601
292000	420.389
294800	432.933
297600	441.847
300400	449.96
303200	463.136
306000	476.838
308800	486.469
311600	498.236
314400	514.96
317200	530.118
320000	542.178
322800	558.849
325600	579.329
328400	596.49
331200	613.04
334000	636.01
336800	660.96
339600	682.1
342400	706.067
345200	737.313
348000	768.639
350800	797.456
353600	833.047
356400	876.524
359200	919.273
362000	963.306
364800	1018.67
367600	1082.95
370400	1147.8
373200	1220.3
376000	1311.08
378800	1414.07
381600	1524.32
384400	1660.12
387200	1831.73
390000	2031.39
392800	2263.65
395600	2570.93
398400	2960.73
401200	3453.46
404000	4065.89
406800	4829.93
409600	5589.81
412400	5962.32
415200	5683.1
418000	4984.05
420800	4221.63
423600	3549.36
426400	3027.57
429200	2629.03
432000	2309.62
434800	2050.11
437600	1843.59
440400	1676.32
443200	1532.02
446000	1408.46
448800	1306.13
451600	1219.51
454400	1140.76
457200	1069.67
460000	1009.12
462800	955.872
465600	905.737
468400	860.028
471200	820.555
