68000	1994.32
69537	2055.03
71074	2118.6
72611	2186.58
74148	2258.95
75685	2335.74
77222	2418.86
78759	2506.94
80296	2603.73
81833	2706.32
83370	2819.21
84907	2940.51
86444	3073.78
87981	3220.36
89518	3380.51
91055	3560.55
92592	3758.38
94129	3981.63
95666	4231.07
97203	4515.64
98740	4843.86
100277	5219.22
101814	5658.82
103351	6178.93
104888	6797.59
106425	7554.0
107962	8479.69
109499	9642.99
111036	11117.1
112573	13000.9
114110	15370.5
115647	18098.3
117184	20548.8
118721	21345.0
120258	19857.3
121795	17163.7
123332	14470.5
124869	12243.1
126406	10488.3
127943	9114.71
129480	8035.02
131017	7167.02
132554	6456.56
134091	5873.05
135628	5378.38
137165	4961.26
138702	4602.28
140239	4289.41
141776	4015.55
143313	3774.37
144850	3560.86
146387	3369.88
147924	3197.39
149461	3041.73
150998	2900.2
152535	2770.8
154072	2652.74
155609	2544.34
157146	2444.29
158683	2352.02
160220	2266.38
161757	2186.75
163294	2112.63
164831	2043.15
166368	1978.18
167905	1917.25
169442	1859.82
170979	1805.83
172516	1754.89
174053	1706.65
175590	1661.12
177127	1617.91
178664	1576.87
180201	1537.94
181738	1500.86
183275	1465.52
184812	1431.88
186349	1399.72
187886	1368.99
189423	1339.62
190960	1311.49
