250000	1139.98
252800	1173.59
255600	1213.16
258400	1254.57
261200	1295.53
264000	1342.57
266800	1394.61
269600	1446.71
272400	1504.64
275200	1571.28
278000	1640.68
280800	1715.38
283600	1802.5
286400	1898.16
289200	1999.95
292000	2116.78
294800	2250.52
297600	2396.27
300400	2561.89
303200	2760.68
306000	2991.3
308800	3255.47
311600	3571.57
314400	3955.74
317200	4419.55
320000	4982.93
322800	5697.3
325600	6568.84
328400	7586.43
331200	8703.14
334000	9586.44
336800	9788.33
339600	9222.63
342400	8182.61
345200	7082.89
348000	6101.65
350800	5302.21
353600	4649.04
356400	4129.74
359200	3696.88
362000	3348.47
364800	3055.51
367600	2803.56
370400	2589.27
373200	2404.6
376000	2244.7
378800	2104.47
381600	1981.54
384400	1870.95
387200	1770.63
390000	1681.17
392800	1600.59
395600	1526.22
398400	1458.24
401200	1396.8
404000	1340.03
406800	1286.96
409600	1238.31
412400	1193.59
415200	1151.46
418000	1111.97
420800	1075.59
423600	1041.51
426400	1009.1
429200	978.842
432000	950.696
434800	923.942
437600	898.405
440400	874.473
443200	851.929
446000	830.283
448800	809.659
451600	790.264
454400	771.766
457200	753.935
460000	736.983
462800	720.929
465600	705.472
468400	690.575
471200	676.413
