710000	126.504
714375	127.149
718750	127.256
723125	129.462
727500	133.321
731875	136.549
736250	137.389
740625	137.709
745000	140.231
749375	144.477
753750	148.041
758125	149.148
762500	149.755
766875	152.674
771250	157.405
775625	161.409
780000	162.889
784375	163.889
788750	167.325
793125	172.678
797500	177.273
801875	179.274
806250	180.82
810625	184.948
815000	191.131
819375	196.541
823750	199.284
828125	201.605
832500	206.699
836875	214.032
841250	220.6
845625	224.804
850000	228.407
854375	234.837
858750	243.94
863125	252.665
867500	258.667
871875	264.1
876250	272.752
880625	284.517
885000	296.068
889375	304.991
893750	313.52
898125	325.757
902500	342.159
906875	359.165
911250	373.58
915625	387.736
920000	406.831
924375	431.576
928750	457.942
933125	482.365
937500	507.89
941875	541.103
946250	583.245
950625	631.454
955000	681.167
959375	736.031
963750	807.117
968125	900.311
972500	1008.78
976875	1133.41
981250	1280.63
985625	1463.26
990000	1685.24
994375	1899.94
998750	2034.31
1003125	2024.78
1007500	1887.63
1011875	1689.01
1016250	1481.3
1020625	1288.1
1025000	1121.39
1029375	988.837
1033750	888.809
1038125	803.959
1042500	728.446
1046875	663.577
1051250	610.07
1055625	567.078
