470000	137.125
473750	140.915
477500	144.384
481250	145.207
485000	146.088
488750	149.577
492500	153.882
496250	155.863
500000	156.377
503750	159.263
507500	164.037
511250	167.43
515000	168.236
518750	170.359
522500	175.2
526250	179.947
530000	181.794
533750	183.321
537500	187.851
541250	193.661
545000	197.133
548750	198.649
552500	202.599
556250	209.075
560000	214.437
563750	216.829
567500	220.216
571250	226.957
575000	234.168
578750	238.369
582500	241.681
586250	248.387
590000	257.221
593750	264.065
597500	268.548
601250	275.178
605000	285.431
608750	295.567
612500	302.501
616250	309.74
620000	321.276
623750	334.788
627500	346.063
631250	355.461
635000	368.665
638750	386.325
642500	403.543
646250	417.767
650000	434.349
653750	457.267
657500	482.836
661250	505.976
665000	529.77
668750	561.368
672500	599.981
676250	639.795
680000	680.465
683750	730.371
687500	794.567
691250	869.146
695000	949.818
698750	1044.68
702500	1170.66
706250	1329.77
710000	1519.74
713750	1747.71
717500	2038.58
721250	2380.88
725000	2685.68
728750	2799.2
732500	2659.95
736250	2367.03
740000	2043.27
743750	1744.34
747500	1497.49
751250	1307.76
755000	1160.88
758750	1037.81
762500	933.43
766250	846.995
