470000	293.975
473750	300.733
477500	303.86
481250	307.806
485000	315.733
488750	324.137
492500	328.858
496250	332.851
500000	340.918
503750	350.889
507500	357.759
511250	362.398
515000	370.594
518750	382.078
522500	391.601
526250	397.745
530000	406.301
533750	419.305
537500	432.076
541250	441.322
545000	451.01
548750	465.772
552500	482.469
556250	495.807
560000	507.859
563750	524.941
567500	546.254
571250	565.992
575000	582.793
578750	603.629
582500	630.995
586250	659.155
590000	684.07
593750	711.778
597500	748.081
601250	788.85
605000	827.677
608750	868.407
612500	920.08
616250	982.011
620000	1048.01
623750	1116.99
627500	1200.92
631250	1306.36
635000	1428.54
638750	1562.01
642500	1723.55
646250	1933.45
650000	2195.05
653750	2501.94
657500	2874.99
661250	3329.48
665000	3819.67
668750	4181.08
672500	4232.59
676250	3951.8
680000	3505.13
683750	3035.83
687500	2610.2
691250	2264.56
695000	1994.99
698750	1777.97
702500	1592.84
706250	1439.59
710000	1314.11
713750	1210.49
717500	1120.13
721250	1038.83
725000	968.807
728750	910.321
732500	858.212
736250	808.914
740000	764.185
743750	726.112
747500	692.573
751250	660.41
755000	629.768
758750	602.824
762500	579.394
766250	557.171
