710000	187.079
714375	191.979
718750	197.247
723125	199.954
727500	200.767
731875	203.526
736250	209.103
740625	214.923
745000	218.036
749375	219.373
753750	222.887
758125	229.319
762500	235.88
766875	239.601
771250	241.675
775625	246.175
780000	253.726
784375	261.314
788750	265.943
793125	269.066
797500	274.909
801875	283.992
806250	293.053
810625	299.522
815000	304.476
819375	312.213
823750	323.591
828125	335.353
832500	344.158
836875	351.563
841250	362.288
845625	377.166
850000	392.589
854375	405.281
858750	416.926
863125	432.489
867500	453.405
871875	475.855
876250	495.672
880625	514.781
885000	539.406
889375	571.217
893750	605.841
898125	638.751
902500	672.821
906875	715.902
911250	770.288
915625	833.81
920000	899.598
924375	971.918
928750	1065.22
933125	1185.05
937500	1324.4
941875	1486.82
946250	1677.51
950625	1909.86
955000	2187.12
959375	2453.79
963750	2619.95
968125	2611.05
972500	2443.68
976875	2194.55
981250	1933.16
985625	1687.2
990000	1472.85
994375	1302.43
998750	1170.35
1003125	1059.32
1007500	959.567
1011875	875.423
1016250	805.582
1020625	748.756
1025000	699.041
1029375	652.199
1033750	609.075
1038125	572.539
1042500	542.257
1046875	514.966
1051250	488.252
1055625	462.876
