68000	1651.45
69537	1696.5
71074	1744.38
72611	1793.87
74148	1847.95
75685	1903.2
77222	1964.02
78759	2026.65
80296	2094.98
81833	2167.25
83370	2244.39
84907	2329.01
86444	2418.1
87981	2516.91
89518	2621.78
91055	2737.33
92592	2863.68
94129	3001.31
95666	3155.6
97203	3324.5
98740	3514.97
100277	3727.36
101814	3965.7
103351	4240.76
104888	4554.28
106425	4919.17
107962	5344.41
109499	5850.89
111036	6458.84
112573	7201.21
114110	8122.84
115647	9285.53
117184	10766.5
118721	12680.5
120258	15065.5
121795	17723.9
123332	19806.0
124869	19927.5
126406	17974.0
127943	15273.7
129480	12807.0
131017	10840.5
132554	9311.08
134091	8117.32
135628	7174.03
137165	6414.24
138702	5794.8
140239	5279.8
141776	4843.93
143313	4476.22
144850	4157.58
146387	3879.08
147924	3636.17
149461	3421.91
150998	3230.83
152535	3060.1
154072	2905.51
155609	2765.72
157146	2638.85
158683	2522.49
160220	2416.5
161757	2319.06
163294	2228.88
164831	2145.8
166368	2068.64
167905	1996.56
169442	1929.58
170979	1866.85
172516	1807.91
174053	1752.8
175590	1700.84
177127	1651.8
178664	1605.68
180201	1561.96
181738	1520.54
183275	1481.39
184812	1444.13
186349	1408.69
187886	1375.05
189423	1342.93
190960	1312.28
