68000	3064.31
69537	3183.56
71074	3312.84
72611	3452.77
74148	3606.02
75685	3773.3
77222	3957.25
78759	4161.19
80296	4386.87
81833	4638.69
83370	4921.03
84907	5242.38
86444	5608.06
87981	6027.6
89518	6514.24
91055	7087.82
92592	7763.35
94129	8580.97
95666	9575.03
97203	10801.3
98740	12337.5
100277	14261.9
101814	16658.2
103351	19445.3
104888	22142.8
106425	23622.2
107962	22896.9
109499	20463.9
111036	17572.6
112573	14971.9
114110	12858.4
115647	11173.0
117184	9834.02
118721	8755.76
120258	7879.16
121795	7148.52
123332	6540.95
124869	6022.0
126406	5577.18
127943	5193.65
129480	4857.01
131017	4559.65
132554	4296.24
134091	4061.74
135628	3851.51
137165	3661.41
138702	3488.69
140239	3331.35
141776	3187.2
143313	3054.88
144850	2933.05
146387	2820.73
147924	2716.68
149461	2619.92
150998	2529.74
152535	2445.69
154072	2367.03
155609	2293.27
157146	2223.97
158683	2158.67
160220	2097.14
161757	2038.99
163294	1983.97
164831	1931.88
166368	1882.44
167905	1835.48
169442	1790.83
170979	1748.29
172516	1707.76
174053	1669.07
175590	1632.12
177127	1596.78
178664	1562.96
180201	1530.56
181738	1499.5
183275	1469.69
184812	1441.06
186349	1413.55
187886	1387.08
189423	1361.61
190960	1337.08
