470000	521.894
473750	535.967
477500	550.391
481250	561.342
485000	572.768
488750	589.042
492500	607.134
496250	622.19
500000	636.641
503750	655.929
507500	678.297
511250	698.589
515000	717.559
518750	741.273
522500	769.987
526250	797.845
530000	823.755
533750	854.351
537500	891.838
541250	930.54
545000	967.61
548750	1009.57
552500	1060.98
556250	1116.91
560000	1172.83
563750	1234.8
567500	1311.68
571250	1400.08
575000	1493.59
578750	1597.22
582500	1725.99
586250	1880.04
590000	2052.55
593750	2252.27
597500	2499.28
601250	2811.23
605000	3180.69
608750	3620.36
612500	4133.76
616250	4706.81
620000	5208.55
623750	5417.93
627500	5242.7
631250	4791.01
635000	4229.3
638750	3680.01
642500	3206.53
646250	2822.88
650000	2511.97
653750	2252.88
657500	2031.47
661250	1852.43
665000	1703.09
668750	1572.92
672500	1457.24
676250	1358.12
680000	1273.61
683750	1198.98
687500	1130.01
691250	1067.4
695000	1012.83
698750	964.428
702500	919.074
706250	876.538
710000	838.518
713750	804.74
717500	773.054
721250	742.623
725000	714.647
728750	689.669
732500	666.419
736250	643.814
740000	622.438
743750	603.125
747500	585.333
751250	568.032
755000	551.278
758750	535.848
762500	521.729
766250	508.129
