710000	555.117
714375	568.88
718750	581.396
723125	596.625
727500	615.759
731875	635.729
736250	653.603
740625	671.17
745000	692.749
749375	719.052
753750	746.488
758125	772.228
762500	798.808
766875	830.865
771250	868.563
775625	907.832
780000	946.526
784375	988.581
788750	1039.03
793125	1097.3
797500	1158.88
801875	1222.79
806250	1297.87
810625	1388.19
815000	1493.01
819375	1607.66
823750	1739.68
828125	1893.92
832500	2078.16
836875	2301.35
841250	2556.16
845625	2851.59
850000	3186.8
854375	3556.81
858750	3910.46
863125	4136.76
867500	4160.67
871875	3986.8
876250	3677.35
880625	3314.64
885000	2947.72
889375	2622.14
893750	2340.03
898125	2109.79
902500	1914.8
906875	1746.51
911250	1598.12
915625	1472.21
920000	1369.02
924375	1277.76
928750	1194.47
933125	1119.38
937500	1053.92
941875	996.879
946250	945.05
950625	896.507
955000	851.917
959375	812.429
963750	777.34
968125	744.707
972500	713.521
976875	684.475
981250	658.438
985625	634.943
990000	612.712
994375	591.168
998750	570.909
1003125	552.577
1007500	535.831
1011875	519.782
1016250	504.085
1020625	489.224
1025000	475.669
1029375	463.162
1033750	451.063
1038125	439.16
1042500	427.833
1046875	417.428
1051250	407.745
1055625	398.317
