250000	1977.3
252800	2068.43
255600	2166.15
258400	2275.33
261200	2396.93
264000	2529.46
266800	2678.26
269600	2846.98
272400	3037.71
275200	3259.32
278000	3516.29
280800	3810.56
283600	4150.13
286400	4568.05
289200	5061.16
292000	5652.69
294800	6369.15
297600	7242.89
300400	8248.4
303200	9332.62
306000	10282.5
308800	10767.2
311600	10538.5
314400	9702.84
317200	8631.81
320000	7553.78
322800	6617.91
325600	5835.43
328400	5177.6
331200	4650.02
334000	4204.01
336800	3827.28
339600	3514.61
342400	3245.13
345200	3010.77
348000	2804.65
350800	2624.39
353600	2468.1
356400	2328.82
359200	2203.43
362000	2090.88
364800	1988.83
367600	1895.51
370400	1810.53
373200	1732.91
376000	1661.21
378800	1594.99
381600	1534.06
384400	1477.46
387200	1424.61
390000	1375.5
392800	1329.76
395600	1286.75
398400	1246.38
401200	1208.61
404000	1173.02
406800	1139.32
409600	1107.6
412400	1077.66
415200	1049.2
418000	1022.19
420800	996.631
423600	972.312
426400	949.082
429200	926.99
432000	905.964
434800	885.827
437600	866.555
440400	848.172
443200	830.567
446000	813.642
448800	797.425
451600	781.89
454400	766.938
457200	752.541
460000	738.717
462800	725.416
465600	712.572
468400	700.192
471200	688.273
