68000	3819.66
69537	3991.71
71074	4180.56
72611	4388.95
74148	4619.51
75685	4874.86
77222	5161.38
78759	5484.27
80296	5851.75
81833	6269.32
83370	6751.79
84907	7315.79
86444	7975.3
87981	8765.8
89518	9714.77
91055	10872.5
92592	12306.6
94129	14093.9
95666	16302.0
97203	18936.2
98740	21753.1
100277	23967.3
101814	24422.0
103351	22799.6
104888	20067.9
106425	17256.8
107962	14828.0
109499	12848.5
111036	11266.9
112573	9990.49
114110	8950.26
115647	8097.94
117184	7380.49
118721	6779.41
120258	6262.05
121795	5815.78
123332	5429.31
124869	5088.65
126406	4786.6
127943	4517.31
129480	4276.99
131017	4061.22
132554	3865.59
134091	3687.56
135628	3524.78
137165	3375.57
138702	3238.23
140239	3111.45
141776	2994.36
143313	2885.82
144850	2784.84
146387	2690.6
147924	2602.48
149461	2519.94
150998	2442.51
152535	2369.74
154072	2301.19
155609	2236.47
157146	2175.3
158683	2117.38
160220	2062.46
161757	2010.34
163294	1960.79
164831	1913.63
166368	1868.71
167905	1825.86
169442	1784.95
170979	1745.86
172516	1708.45
174053	1672.63
175590	1638.31
177127	1605.38
178664	1573.78
180201	1543.4
181738	1514.21
183275	1486.13
184812	1459.07
186349	1433.01
187886	1407.89
189423	1383.65
190960	1360.26
