250000	989.535
252800	1019.86
255600	1051.23
258400	1080.88
261200	1115.56
264000	1154.32
266800	1191.45
269600	1232.0
272400	1279.48
275200	1327.51
278000	1377.11
280800	1435.84
283600	1499.76
286400	1564.8
289200	1639.38
292000	1725.49
294800	1816.14
297600	1915.78
300400	2032.76
303200	2162.45
306000	2304.11
308800	2470.23
311600	2667.97
314400	2894.15
317200	3158.72
320000	3478.22
322800	3865.32
325600	4332.76
328400	4915.68
331200	5641.62
334000	6530.49
336800	7583.86
339600	8651.03
342400	9392.85
345200	9359.52
348000	8587.76
350800	7516.8
353600	6445.19
356400	5546.57
359200	4833.23
362000	4251.81
364800	3778.13
367600	3390.47
370400	3080.09
373200	2813.36
376000	2584.7
378800	2390.77
381600	2225.06
384400	2079.32
387200	1951.42
390000	1839.27
392800	1737.75
395600	1645.63
398400	1563.78
401200	1489.84
404000	1421.27
406800	1358.71
409600	1302.3
412400	1249.94
415200	1200.89
418000	1156.03
420800	1114.8
423600	1075.82
426400	1039.26
429200	1005.64
432000	974.203
434800	944.25
437600	916.183
440400	890.133
443200	865.322
446000	841.567
448800	819.341
451600	798.442
454400	778.321
457200	759.109
460000	741.084
462800	723.911
465600	707.301
468400	691.496
471200	676.57
