470000	759.065
473750	778.391
477500	802.254
481250	828.938
485000	853.931
488750	879.16
492500	909.545
496250	943.769
500000	977.18
503750	1011.11
507500	1051.11
511250	1096.76
515000	1143.12
518750	1190.88
522500	1246.34
526250	1310.37
530000	1377.89
533750	1450.07
537500	1534.36
541250	1633.12
545000	1741.95
548750	1861.99
552500	2003.25
556250	2171.49
560000	2364.14
563750	2588.14
567500	2853.11
571250	3184.79
575000	3577.98
578750	4042.56
582500	4571.77
586250	5161.08
590000	5695.02
593750	6004.06
597500	5930.81
601250	5540.48
605000	4978.77
608750	4390.78
612500	3857.24
616250	3404.44
620000	3034.65
623750	2720.56
627500	2459.39
631250	2237.43
635000	2056.65
638750	1899.53
642500	1759.97
646250	1637.77
650000	1534.59
653750	1443.59
657500	1360.58
661250	1285.4
665000	1218.99
668750	1159.63
672500	1104.68
676250	1053.7
680000	1007.72
683750	966.31
687500	927.683
691250	891.173
695000	857.584
698750	827.111
702500	798.642
706250	771.407
710000	745.872
713750	722.495
717500	700.691
721250	679.716
725000	659.723
728750	641.207
732500	623.965
736250	607.381
740000	591.372
743750	576.344
747500	562.343
751250	548.93
755000	535.882
758750	523.461
762500	511.842
766250	500.769
